"","Basin","Year","Transect","Interval","Lat_M","Lon_M","NperHa"
"2272","CB",2013,58100,93,42.3553,-80.9274,28653
"2273","CB",2013,58100,94,42.3597,-80.9286,37435
"2274","CB",2013,58100,95,42.3641,-80.9299,37528
"2275","CB",2013,58100,96,42.3685,-80.9312,22943
"2276","CB",2013,58100,97,42.3728,-80.9327,20325
"2277","CB",2013,58100,98,42.3772,-80.9342,15092
"2278","CB",2013,58100,99,42.3816,-80.9355,16305
"2279","CB",2013,58100,100,42.3859,-80.937,14816
"2280","CB",2013,58100,101,42.3903,-80.9384,14971
"2281","CB",2013,58100,102,42.3947,-80.9398,19725
"2282","CB",2013,58100,103,42.3991,-80.9412,28695
"2283","CB",2013,58100,104,42.4035,-80.9425,22047
"2284","CB",2013,58100,105,42.4078,-80.944,9490
"2285","CB",2013,58100,106,42.4122,-80.9453,21988
"2286","CB",2013,58100,107,42.4165,-80.9469,25874
"2287","CB",2013,58100,108,42.421,-80.9482,31883
"2288","CB",2013,58100,109,42.4253,-80.9496,33944
"2289","CB",2013,58100,110,42.4297,-80.9509,27233
"2290","CB",2013,58100,111,42.4341,-80.9522,27104
"2291","CB",2013,58100,112,42.4385,-80.9538,29228
"2292","CB",2013,58100,113,42.4429,-80.9552,28710
"2293","CB",2013,58100,114,42.4472,-80.9567,31638
"2294","CB",2013,58100,115,42.4516,-80.958,35752
"2295","CB",2013,58100,116,42.4559,-80.9595,36911
"2296","CB",2013,58100,117,42.4603,-80.961,38543
"2297","CB",2013,58100,118,42.4647,-80.9623,30802
"2298","CB",2013,58100,119,42.4691,-80.9636,34260
"2299","CB",2013,58100,120,42.4734,-80.965,37306
"2300","CB",2013,58100,121,42.4778,-80.9664,32800
"2301","CB",2013,58100,122,42.4821,-80.9678,36601
"2302","CB",2013,58100,123,42.4865,-80.9693,31915
"2303","CB",2013,58100,124,42.4909,-80.9708,30470
"2304","CB",2013,58100,125,42.4953,-80.9722,14374
"2305","CB",2013,58100,126,42.4997,-80.9736,8076
"2306","CB",2013,58100,127,42.504,-80.9749,5721
"2307","CB",2013,58100,128,42.5084,-80.9762,8196
"2308","CB",2013,58100,129,42.5128,-80.9777,8461
"2309","CB",2013,58100,130,42.5172,-80.9791,6560
"2310","CB",2013,58100,131,42.5216,-80.9806,4591
"2311","CB",2013,58100,132,42.526,-80.9819,4727
"2312","CB",2013,58100,133,42.5304,-80.9832,5249
"2313","CB",2013,58100,134,42.5347,-80.9847,3396
"2314","CB",2013,58100,135,42.5391,-80.9861,2216
"2315","CB",2013,58100,136,42.5434,-80.9876,3316
"2316","CB",2013,58100,137,42.5478,-80.9891,4695
"2317","CB",2013,58100,138,42.5522,-80.9905,5855
"2318","CB",2013,58100,139,42.5566,-80.9917,4981
"2319","CB",2013,58100,140,42.561,-80.993,9166
"2320","CB",2013,58100,141,42.5653,-80.9947,9753
"2321","CB",2013,58100,142,42.5697,-80.9961,10107
"2322","CB",2013,58100,143,42.574,-80.9974,13152
"2323","CB",2013,58100,144,42.5784,-80.9988,11694
"2324","CB",2013,58100,145,42.5828,-81.0002,13656
"2325","CB",2013,58100,146,42.5872,-81.0016,6391
"2326","CB",2013,58100,147,42.5915,-81.003,11826
"2327","CB",2013,58100,148,42.5959,-81.0043,12012
"2328","CB",2013,58100,149,42.6003,-81.0058,12240
"2329","CB",2013,58100,150,42.6047,-81.0073,8748
"2330","CB",2013,58100,151,42.6091,-81.0087,11648
"2331","CB",2013,58100,152,42.6134,-81.0101,9975
"2332","CB",2013,58100,153,42.6178,-81.0114,9047
"2333","CB",2013,58100,154,42.6221,-81.0129,23631
"2334","CB",2013,58100,155,42.6265,-81.0144,265425
"2335","CB",2013,58100,156,42.6308,-81.0157,33605
"2336","CB",2014,57350,1,42.1284,-82.2791,6309
"2337","CB",2014,57350,2,42.1117,-82.27,13454
"2338","CB",2014,57350,3,42.0948,-82.2616,13190
"2339","CB",2014,57350,4,42.078,-82.2531,13000
"2340","CB",2014,57350,5,42.0611,-82.2445,2337
"2341","CB",2014,57350,6,42.0446,-82.2359,1769
"2342","CB",2014,57350,7,42.0275,-82.2277,9742
"2343","CB",2014,57350,8,42.0107,-82.2195,8018
"2344","CB",2014,57350,9,41.9939,-82.2108,4435
"2345","CB",2014,57350,10,41.9769,-82.2023,16757
"2346","CB",2014,57350,11,41.9601,-82.1938,4925
"2347","CB",2014,57350,12,41.9434,-82.1855,5014
"2348","CB",2014,57350,13,41.9267,-82.177,2320
"2349","CB",2014,57350,14,41.9099,-82.1686,7250
"2350","CB",2014,57350,15,41.8931,-82.1601,9076
"2351","CB",2014,57350,16,41.8762,-82.1517,8656
"2352","CB",2014,57350,17,41.8593,-82.1433,5512
"2353","CB",2014,57350,18,41.8425,-82.1348,7462
"2354","CB",2014,57350,19,41.8257,-82.1263,13814
"2355","CB",2014,57350,20,41.8089,-82.1181,16940
"2356","CB",2014,57350,21,41.792,-82.1096,13494
"2357","CB",2014,57350,22,41.7752,-82.1011,5766
"2358","CB",2014,57350,23,41.7584,-82.0928,3270
"2359","CB",2014,57350,24,41.7416,-82.0845,2551
"2360","CB",2014,57350,25,41.7248,-82.076,1495
"2361","CB",2014,57350,26,41.708,-82.0676,3353
"2362","CB",2014,57350,27,41.6911,-82.0593,3532
"2363","CB",2014,57350,28,41.6742,-82.0508,4035
"2364","CB",2014,57350,29,41.6575,-82.0422,2227
"2365","CB",2014,57350,30,41.6406,-82.034,3216
"2366","CB",2014,57350,31,41.6238,-82.0254,5271
"2367","CB",2014,57350,32,41.607,-82.017,6001
"2368","CB",2014,57350,33,41.5901,-82.0088,5508
"2369","CB",2014,57350,34,41.5734,-82.0003,3267
"2370","CB",2014,57350,35,41.5578,-81.9926,3334
"2371","CB",2014,57600,1,41.6356,-81.535,2666
"2372","CB",2014,57600,2,41.6524,-81.5434,6565
"2373","CB",2014,57600,3,41.6696,-81.5509,4799
"2374","CB",2014,57600,4,41.6867,-81.5585,6515
"2375","CB",2014,57600,5,41.7035,-81.5662,12843
"2376","CB",2014,57600,6,41.7207,-81.5737,5819
"2377","CB",2014,57600,7,41.7377,-81.5816,4121
"2378","CB",2014,57600,8,41.7547,-81.5891,8256
"2379","CB",2014,57600,9,41.7718,-81.597,9705
"2380","CB",2014,57600,10,41.7888,-81.6046,8086
"2381","CB",2014,57600,11,41.8058,-81.6122,6628
"2382","CB",2014,57600,12,41.8229,-81.6198,9238
"2383","CB",2014,57600,13,41.8398,-81.6277,15216
"2384","CB",2014,57600,14,41.8568,-81.6354,22157
"2385","CB",2014,57600,15,41.8739,-81.643,30498
"2386","CB",2014,57600,16,41.8911,-81.6498,15318
"2387","CB",2014,57600,17,41.9078,-81.659,11899
"2388","CB",2014,57600,18,41.9249,-81.6659,21912
"2389","CB",2014,57600,19,41.9419,-81.6738,14517
"2390","CB",2014,57600,20,41.9589,-81.6818,17292
"2391","CB",2014,57600,21,41.976,-81.6893,10371
"2392","CB",2014,57600,22,41.993,-81.6969,5220
"2393","CB",2014,57600,23,42.01,-81.7048,4805
"2394","CB",2014,57600,24,42.0271,-81.7124,5997
"2395","CB",2014,57600,25,42.0441,-81.72,5806
"2396","CB",2014,57600,26,42.0612,-81.7278,4550
"2397","CB",2014,57600,27,42.0783,-81.7354,5506
"2398","CB",2014,57600,28,42.0953,-81.7432,10229
"2399","CB",2014,57600,29,42.1123,-81.7509,11436
"2400","CB",2014,57600,30,42.1291,-81.7587,9221
"2401","CB",2014,57600,31,42.1461,-81.7667,11525
"2402","CB",2014,57600,32,42.1631,-81.7745,21003
"2403","CB",2014,57600,33,42.1803,-81.7817,16772
"2404","CB",2014,57600,34,42.1973,-81.7896,13059
"2405","CB",2014,57600,35,42.2144,-81.7971,26630
"2406","CB",2014,57600,36,42.2315,-81.8047,22582
"2407","CB",2014,57600,37,42.2479,-81.8124,16615
"2408","CB",2014,57850,1,42.5482,-81.4786,8235
"2409","CB",2014,57850,2,42.5315,-81.4699,7586
"2410","CB",2014,57850,3,42.5143,-81.4627,15911
"2411","CB",2014,57850,4,42.4972,-81.4549,38903
"2412","CB",2014,57850,5,42.4802,-81.4473,34340
"2413","CB",2014,57850,6,42.4632,-81.4398,19022
"2414","CB",2014,57850,7,42.4461,-81.4322,14348
"2415","CB",2014,57850,8,42.4289,-81.4247,10145
"2416","CB",2014,57850,9,42.4119,-81.417,12930
"2417","CB",2014,57850,10,42.3949,-81.4096,18283
"2418","CB",2014,57850,11,42.3779,-81.4018,18207
"2419","CB",2014,57850,12,42.3607,-81.3945,10023
"2420","CB",2014,57850,13,42.3438,-81.3867,10873
"2421","CB",2014,57850,14,42.3266,-81.3794,14873
"2422","CB",2014,57850,15,42.3097,-81.3716,15224
"2423","CB",2014,57850,16,42.2926,-81.3641,11423
"2424","CB",2014,57850,17,42.2755,-81.3565,8188
"2425","CB",2014,57850,18,42.2584,-81.3489,11506
"2426","CB",2014,57850,19,42.2413,-81.3413,13295
"2427","CB",2014,57850,20,42.2243,-81.3338,10910
"2428","CB",2014,57850,21,42.2072,-81.3264,15704
"2429","CB",2014,57850,22,42.1901,-81.3188,8536
"2430","CB",2014,57850,23,42.1731,-81.3111,11684
"2431","CB",2014,57850,24,42.156,-81.3038,13485
"2432","CB",2014,57850,25,42.1389,-81.2961,17420
"2433","CB",2014,57850,26,42.1221,-81.2888,18244
"2434","CB",2014,57850,27,42.1048,-81.281,11096
"2435","CB",2014,57850,28,42.0878,-81.2736,8294
"2436","CB",2014,57850,29,42.0707,-81.2658,4636
"2437","CB",2014,57850,30,42.0537,-81.2585,4926
"2438","CB",2014,57850,31,42.0365,-81.2511,4215
"2439","CB",2014,57850,32,42.0196,-81.2433,4140
"2440","CB",2014,57850,33,42.0024,-81.2359,5941
"2441","CB",2014,57850,34,41.9854,-81.2283,8038
"2442","CB",2014,57850,35,41.9683,-81.2208,7847
"2443","CB",2014,57850,36,41.9578,-81.2163,8330
"2444","CB",2015,57350,1,42.1389,-82.2855,37614
"2445","CB",2015,57350,2,42.1347,-82.2839,33906
"2446","CB",2015,57350,3,42.1304,-82.2819,16345
"2447","CB",2015,57350,4,42.1263,-82.2792,30250
"2448","CB",2015,57350,5,42.1222,-82.2768,33780
"2449","CB",2015,57350,6,42.1181,-82.2743,49070
"2450","CB",2015,57350,7,42.112,-82.2734,48769
"2451","CB",2015,57350,8,42.1093,-82.2725,20515
"2452","CB",2015,57350,9,42.1051,-82.2707,44266
"2453","CB",2015,57350,10,42.101,-82.2683,33528
"2454","CB",2015,57350,11,42.0969,-82.2656,27130
"2455","CB",2015,57350,12,42.0928,-82.2632,44280
"2456","CB",2015,57350,13,42.0886,-82.261,55782
"2457","CB",2015,57350,14,42.0844,-82.259,53235
"2458","CB",2015,57350,15,42.0801,-82.2571,51395
"2459","CB",2015,57350,16,42.0759,-82.2549,69764
"2460","CB",2015,57350,17,42.0716,-82.253,52233
"2461","CB",2015,57350,18,42.0675,-82.2507,51771
"2462","CB",2015,57350,19,42.0633,-82.2485,46204
"2463","CB",2015,57350,20,42.0591,-82.2465,58358
"2464","CB",2015,57350,21,42.0549,-82.2444,37198
"2465","CB",2015,57350,22,42.0507,-82.2423,53282
"2466","CB",2015,57350,23,42.0466,-82.2401,57955
"2467","CB",2015,57350,24,42.0424,-82.2378,43778
"2468","CB",2015,57350,25,42.0382,-82.2357,42957
"2469","CB",2015,57350,26,42.0339,-82.2336,61981
"2470","CB",2015,57350,27,42.0297,-82.2316,66277
"2471","CB",2015,57350,28,42.0256,-82.2294,74568
"2472","CB",2015,57350,29,42.0213,-82.2273,61022
"2473","CB",2015,57350,30,42.0172,-82.225,52618
"2474","CB",2015,57350,31,42.013,-82.2229,51945
"2475","CB",2015,57350,32,42.0087,-82.2209,42006
"2476","CB",2015,57350,33,42.0045,-82.2189,50458
"2477","CB",2015,57350,34,42.0003,-82.2167,36510
"2478","CB",2015,57350,35,41.9961,-82.2143,33754
"2479","CB",2015,57350,36,41.992,-82.2122,38649
"2480","CB",2015,57350,37,41.9877,-82.21,50202
"2481","CB",2015,57350,38,41.9835,-82.2081,41896
"2482","CB",2015,57350,39,41.9793,-82.2059,47161
"2483","CB",2015,57350,40,41.9751,-82.2039,32893
"2484","CB",2015,57350,41,41.9709,-82.2015,39534
"2485","CB",2015,57350,42,41.9667,-82.1994,32373
"2486","CB",2015,57350,43,41.9625,-82.1973,26371
"2487","CB",2015,57350,44,41.9583,-82.1952,37101
"2488","CB",2015,57350,45,41.9541,-82.193,42481
"2489","CB",2015,57350,46,41.9499,-82.1909,35887
"2490","CB",2015,57350,47,41.9457,-82.1888,47289
"2491","CB",2015,57350,48,41.9415,-82.1865,47646
"2492","CB",2015,57350,49,41.9372,-82.1847,42406
"2493","CB",2015,57350,50,41.9331,-82.1826,35155
"2494","CB",2015,57350,51,41.9289,-82.1804,48968
"2495","CB",2015,57350,52,41.9247,-82.1782,33670
"2496","CB",2015,57350,53,41.9204,-82.176,30013
"2497","CB",2015,57350,54,41.9162,-82.174,26618
"2498","CB",2015,57350,55,41.912,-82.1718,28941
"2499","CB",2015,57350,56,41.9078,-82.1697,31068
"2500","CB",2015,57350,57,41.9036,-82.1676,25338
"2501","CB",2015,57350,58,41.8994,-82.1654,21684
"2502","CB",2015,57350,59,41.8953,-82.1632,25580
"2503","CB",2015,57350,60,41.891,-82.1612,23762
"2504","CB",2015,57350,61,41.8868,-82.159,26416
"2505","CB",2015,57350,62,41.8826,-82.157,25698
"2506","CB",2015,57350,63,41.8784,-82.1548,25437
"2507","CB",2015,57350,64,41.8742,-82.1527,27524
"2508","CB",2015,57350,65,41.87,-82.1505,29011
"2509","CB",2015,57350,66,41.8658,-82.1483,25623
"2510","CB",2015,57350,67,41.8616,-82.1461,31605
"2511","CB",2015,57350,68,41.8574,-82.1441,25910
"2512","CB",2015,57350,69,41.8532,-82.1419,24624
"2513","CB",2015,57350,70,41.849,-82.1398,27218
"2514","CB",2015,57350,71,41.8447,-82.1378,29706
"2515","CB",2015,57350,72,41.8406,-82.1357,28330
"2516","CB",2015,57350,73,41.8363,-82.1334,35739
"2517","CB",2015,57350,74,41.8322,-82.1312,29985
"2518","CB",2015,57350,75,41.828,-82.129,24679
"2519","CB",2015,57350,76,41.8238,-82.1269,26732
"2520","CB",2015,57350,77,41.8196,-82.1248,27391
"2521","CB",2015,57350,78,41.8154,-82.1227,28581
"2522","CB",2015,57350,79,41.8111,-82.1206,28049
"2523","CB",2015,57350,80,41.8069,-82.1185,29130
"2524","CB",2015,57350,81,41.8027,-82.1163,35121
"2525","CB",2015,57350,82,41.7985,-82.1143,38479
"2526","CB",2015,57350,83,41.7943,-82.1122,41540
"2527","CB",2015,57350,84,41.7901,-82.11,42843
"2528","CB",2015,57350,85,41.7859,-82.108,33045
"2529","CB",2015,57350,86,41.7817,-82.1059,35777
"2530","CB",2015,57350,87,41.7775,-82.1036,34460
"2531","CB",2015,57350,88,41.7733,-82.1014,37932
"2532","CB",2015,57350,89,41.7691,-82.0992,38051
"2533","CB",2015,57350,90,41.7649,-82.0972,38749
"2534","CB",2015,57350,91,41.7607,-82.0952,31559
"2535","CB",2015,57350,92,41.7564,-82.0931,31201
"2536","CB",2015,57350,93,41.7523,-82.0909,21201
"2537","CB",2015,57350,94,41.748,-82.0888,24310
"2538","CB",2015,57350,95,41.7438,-82.0867,27494
"2539","CB",2015,57350,96,41.7396,-82.0846,41168
"2540","CB",2015,57350,97,41.7354,-82.0824,28356
"2541","CB",2015,57350,98,41.7312,-82.0802,36969
"2542","CB",2015,57350,99,41.727,-82.0781,43264
"2543","CB",2015,57350,100,41.7229,-82.0759,23828
"2544","CB",2015,57350,101,41.7186,-82.0739,26998
"2545","CB",2015,57350,102,41.7144,-82.0718,35655
"2546","CB",2015,57350,103,41.7102,-82.0697,20976
"2547","CB",2015,57350,104,41.706,-82.0676,29240
"2548","CB",2015,57350,105,41.7018,-82.0655,21086
"2549","CB",2015,57350,106,41.6976,-82.0633,37538
"2550","CB",2015,57350,107,41.6934,-82.0611,22061
"2551","CB",2015,57350,108,41.6892,-82.059,27276
"2552","CB",2015,57350,109,41.6849,-82.0569,27485
"2553","CB",2015,57350,110,41.6808,-82.0547,26555
"2554","CB",2015,57350,111,41.6766,-82.0527,29799
"2555","CB",2015,57350,112,41.6724,-82.0506,21940
"2556","CB",2015,57350,113,41.6681,-82.0484,26598
"2557","CB",2015,57350,114,41.6639,-82.0463,34263
"2558","CB",2015,57350,115,41.6597,-82.0443,27538
"2559","CB",2015,57350,116,41.6555,-82.0421,30605
"2560","CB",2015,57350,117,41.6513,-82.0399,29698
"2561","CB",2015,57350,118,41.6471,-82.0378,31271
"2562","CB",2015,57350,119,41.6429,-82.0356,32871
"2563","CB",2015,57350,120,41.6387,-82.0336,34748
"2564","CB",2015,57350,121,41.6345,-82.0313,35029
"2565","CB",2015,57350,122,41.6303,-82.0294,40405
"2566","CB",2015,57350,123,41.6261,-82.0272,40363
"2567","CB",2015,57350,124,41.6218,-82.0252,46852
"2568","CB",2015,57350,125,41.6177,-82.0228,61346
"2569","CB",2015,57350,126,41.6135,-82.0208,81148
"2570","CB",2015,57350,127,41.6093,-82.0186,71276
"2571","CB",2015,57350,128,41.605,-82.0166,62754
"2572","CB",2015,57350,129,41.6008,-82.0145,66281
"2573","CB",2015,57350,130,41.5966,-82.0124,86580
"2574","CB",2015,57350,131,41.5925,-82.0102,80358
"2575","CB",2015,57350,132,41.5882,-82.0081,76245
"2576","CB",2015,57350,133,41.584,-82.006,66503
"2577","CB",2015,57350,134,41.5798,-82.0039,54480
"2578","CB",2015,57350,135,41.5756,-82.0017,58497
"2579","CB",2015,57350,136,41.5714,-81.9997,26128
"2580","CB",2015,57350,137,41.5672,-81.9974,41698
"2581","CB",2015,57350,138,41.563,-81.9954,50303
"2582","CB",2015,57350,139,41.5588,-81.9933,59358
"2583","CB",2015,57350,140,41.5546,-81.9912,66517
"2584","CB",2015,57350,141,41.5504,-81.989,43205
"2585","CB",2015,57350,142,41.5462,-81.987,53030
"2586","CB",2015,57350,143,41.542,-81.9848,47932
"2587","CB",2015,57350,144,41.5378,-81.9826,51104
"2588","CB",2015,57350,145,41.5335,-81.9806,49492
"2589","CB",2015,57350,146,41.5293,-81.9785,39870
"2590","CB",2015,57350,147,41.5259,-81.9767,46319
"2591","CB",2015,57600,1,41.6254,-81.5431,30003
"2592","CB",2015,57600,2,41.6297,-81.5448,24872
"2593","CB",2015,57600,3,41.634,-81.5465,29500
"2594","CB",2015,57600,4,41.6383,-81.5485,36200
"2595","CB",2015,57600,5,41.6425,-81.5506,37559
"2596","CB",2015,57600,6,41.6467,-81.5528,27975
"2597","CB",2015,57600,7,41.6509,-81.5548,29770
"2598","CB",2015,57600,8,41.6552,-81.5565,21282
"2599","CB",2015,57600,9,41.6595,-81.5584,27600
"2600","CB",2015,57600,10,41.6638,-81.5603,26825
"2601","CB",2015,57600,11,41.668,-81.5623,23833
"2602","CB",2015,57600,12,41.6722,-81.5642,23658
"2603","CB",2015,57600,13,41.6765,-81.5661,50996
"2604","CB",2015,57600,14,41.6808,-81.5681,40610
"2605","CB",2015,57600,15,41.685,-81.57,47271
"2606","CB",2015,57600,16,41.6893,-81.572,54451
"2607","CB",2015,57600,17,41.6935,-81.5737,45890
"2608","CB",2015,57600,18,41.6978,-81.5756,33674
"2609","CB",2015,57600,19,41.7021,-81.5774,44564
"2610","CB",2015,57600,20,41.7064,-81.5795,47579
"2611","CB",2015,57600,21,41.7106,-81.5815,36380
"2612","CB",2015,57600,22,41.7149,-81.5834,24640
"2613","CB",2015,57600,23,41.7192,-81.5852,24009
"2614","CB",2015,57600,24,41.7233,-81.5872,29416
"2615","CB",2015,57600,25,41.7276,-81.589,38667
"2616","CB",2015,57600,26,41.7319,-81.5909,21090
"2617","CB",2015,57600,27,41.7362,-81.5928,25734
"2618","CB",2015,57600,28,41.7404,-81.5948,18923
"2619","CB",2015,57600,29,41.7447,-81.5968,20803
"2620","CB",2015,57600,30,41.7489,-81.5988,29390
"2621","CB",2015,57600,31,41.7532,-81.6006,24021
"2622","CB",2015,57600,32,41.7575,-81.6023,19242
"2623","CB",2015,57600,33,41.7618,-81.6043,17734
"2624","CB",2015,57600,34,41.766,-81.6063,17126
"2625","CB",2015,57600,35,41.7702,-81.6083,21407
"2626","CB",2015,57600,36,41.7745,-81.6101,20555
"2627","CB",2015,57600,37,41.7787,-81.612,19048
"2628","CB",2015,57600,38,41.783,-81.614,21430
"2629","CB",2015,57600,39,41.7873,-81.6158,22026
"2630","CB",2015,57600,40,41.7915,-81.6177,22757
"2631","CB",2015,57600,41,41.7958,-81.6196,24600
"2632","CB",2015,57600,42,41.8001,-81.6216,23560
"2633","CB",2015,57600,43,41.8043,-81.6235,19052
"2634","CB",2015,57600,44,41.8086,-81.6255,18024
"2635","CB",2015,57600,45,41.8128,-81.6274,16156
"2636","CB",2015,57600,46,41.8171,-81.6293,22750
"2637","CB",2015,57600,47,41.8214,-81.6311,18665
"2638","CB",2015,57600,48,41.8257,-81.633,17278
"2639","CB",2015,57600,49,41.8299,-81.635,23332
"2640","CB",2015,57600,50,41.8341,-81.637,19515
"2641","CB",2015,57600,51,41.8384,-81.6389,26166
"2642","CB",2015,57600,52,41.8427,-81.6408,19423
"2643","CB",2015,57600,53,41.8469,-81.6427,25894
"2644","CB",2015,57600,54,41.8512,-81.6447,17899
"2645","CB",2015,57600,55,41.8554,-81.6466,14717
"2646","CB",2015,57600,56,41.8597,-81.6485,17750
"2647","CB",2015,57600,57,41.864,-81.6503,12767
"2648","CB",2015,57600,58,41.8682,-81.6523,18596
"2649","CB",2015,57600,59,41.8725,-81.6542,12173
"2650","CB",2015,57600,60,41.8768,-81.6561,11955
"2651","CB",2015,57600,61,41.881,-81.658,11957
"2652","CB",2015,57600,62,41.8853,-81.6599,13103
"2653","CB",2015,57600,63,41.8895,-81.6618,10839
"2654","CB",2015,57600,64,41.8938,-81.6638,8053
"2655","CB",2015,57600,65,41.898,-81.6657,12046
"2656","CB",2015,57600,66,41.9023,-81.6676,9432
"2657","CB",2015,57600,67,41.9066,-81.6695,18128
"2658","CB",2015,57600,68,41.9108,-81.6715,8158
"2659","CB",2015,57600,69,41.9151,-81.6735,7112
"2660","CB",2015,57600,70,41.9195,-81.6753,9561
"2661","CB",2015,57600,71,41.9236,-81.6774,8747
"2662","CB",2015,57600,72,41.9278,-81.6793,7803
"2663","CB",2015,57600,73,41.9321,-81.681,7595
"2664","CB",2015,57600,74,41.9364,-81.683,6623
"2665","CB",2015,57600,75,41.9406,-81.6849,7907
"2666","CB",2015,57600,76,41.9448,-81.6868,9892
"2667","CB",2015,57600,77,41.949,-81.6886,15668
"2668","CB",2015,57600,78,41.9533,-81.6906,7436
"2669","CB",2015,57600,79,41.9576,-81.6926,15094
"2670","CB",2015,57600,80,41.9619,-81.6945,16081
"2671","CB",2015,57600,81,41.9661,-81.6964,13689
"2672","CB",2015,57600,82,41.9703,-81.6985,19869
"2673","CB",2015,57600,83,41.9746,-81.7003,31105
"2674","CB",2015,57600,84,41.9789,-81.7022,21202
"2675","CB",2015,57600,85,41.9832,-81.7041,19685
"2676","CB",2015,57600,86,41.9874,-81.706,20425
"2677","CB",2015,57600,87,41.9917,-81.708,19129
"2678","CB",2015,57600,88,41.996,-81.7098,52624
"2679","CB",2015,57600,89,42.0002,-81.7118,57607
"2680","CB",2015,57600,90,42.0044,-81.7139,59012
"2681","CB",2015,57600,91,42.0087,-81.7156,39414
"2682","CB",2015,57600,92,42.013,-81.7175,37409
"2683","CB",2015,57600,93,42.0172,-81.7195,41384
"2684","CB",2015,57600,94,42.0215,-81.7212,30473
"2685","CB",2015,57600,95,42.0258,-81.7232,42907
"2686","CB",2015,57600,96,42.0301,-81.725,44257
"2687","CB",2015,57600,97,42.0343,-81.727,42845
"2688","CB",2015,57600,98,42.0385,-81.7291,39747
"2689","CB",2015,57600,99,42.0428,-81.7311,39256
"2690","CB",2015,57600,100,42.047,-81.733,38402
"2691","CB",2015,57600,101,42.0513,-81.7349,32794
"2692","CB",2015,57600,102,42.0556,-81.7368,33243
"2693","CB",2015,57600,103,42.0599,-81.7386,33264
"2694","CB",2015,57600,104,42.0641,-81.7406,28874
"2695","CB",2015,57600,105,42.0684,-81.7424,29368
"2696","CB",2015,57600,106,42.0726,-81.7443,19215
"2697","CB",2015,57600,107,42.0769,-81.7463,26779
"2698","CB",2015,57600,108,42.0811,-81.7482,38910
"2699","CB",2015,57600,109,42.0854,-81.7501,40304
"2700","CB",2015,57600,110,42.0897,-81.752,59588
"2701","CB",2015,57600,111,42.0939,-81.754,60996
"2702","CB",2015,57600,112,42.0982,-81.756,31083
"2703","CB",2015,57600,113,42.1025,-81.7578,49082
"2704","CB",2015,57600,114,42.1067,-81.7598,37376
"2705","CB",2015,57600,115,42.111,-81.7617,29532
"2706","CB",2015,57600,116,42.1152,-81.7636,30145
"2707","CB",2015,57600,117,42.1195,-81.7655,28274
"2708","CB",2015,57600,118,42.1237,-81.7677,26683
"2709","CB",2015,57600,119,42.1279,-81.7694,24551
"2710","CB",2015,57600,120,42.1322,-81.7713,23570
"2711","CB",2015,57600,121,42.1365,-81.7734,16495
"2712","CB",2015,57600,122,42.1408,-81.7753,27723
"2713","CB",2015,57600,123,42.145,-81.7773,24856
"2714","CB",2015,57600,124,42.1493,-81.7791,33677
"2715","CB",2015,57600,125,42.1535,-81.7809,26981
