Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2017,transect,57475,2,52,42.0125,-81.9857,71
CB,2013,transect,57995,2,10,42.5241,-81.2668,72
CB,2011,transect,57850,2,14,42.5086,-81.4472,72
CB,2018,transect,57600,2,8,41.6581,-81.5551,72
CB,2017,transect,57600,2,8,41.6581,-81.5551,72
CB,2016,transect,57600,2,11,41.6828,-81.5672,72
CB,2011,transect,57600,2,13,42.0309,-81.7251,72
CB,2018,transect,57975,2,65,42.3384,-81.1738,73
CB,2017,transect,57975,2,65,42.3384,-81.1738,73
CB,2010,transect,57850,11,159,41.8957,-81.1875,73
CB,2012,transect,57850,4,24,42.4627,-81.4283,73
CB,2018,transect,57850,2,4,42.5492,-81.4648,73
CB,2017,transect,57850,2,4,42.5492,-81.4648,73
CB,2018,transect,57725,2,11,42.3765,-81.6641,73
CB,2017,transect,57725,2,11,42.3765,-81.6641,73
CB,2018,transect,57475,2,146,41.6177,-81.7879,73
CB,2017,transect,57475,2,146,41.6177,-81.7879,73
CB,2018,transect,57475,2,10,42.1887,-82.0765,73
CB,2017,transect,57475,2,10,42.1887,-82.0765,73
CB,2014,transect,57350,2,1,42.1284,-82.2791,73
CB,2013,transect,57995,2,4,42.5494,-81.2795,74
CB,2010,transect,57850,12,100,42.1487,-81.2925,74
CB,2010,transect,57850,10,166,41.8656,-81.1751,75
CB,2013,transect,57995,2,6,42.5409,-81.2758,75
CB,2018,transect,57725,2,55,42.1916,-81.5698,75
CB,2017,transect,57725,2,55,42.1916,-81.5698,75
CB,2010,transect,57725,3,142,42.3394,-81.647,75
CB,2018,transect,57475,2,32,42.0964,-82.0288,75
CB,2017,transect,57475,2,32,42.0964,-82.0288,75
CB,2014,transect,57350,2,14,41.9099,-82.1686,75
CB,2012,transect,57850,1,138,41.9786,-81.2215,76
CB,2010,transect,57850,8,10,42.5306,-81.4547,76
CB,2011,transect,57850,2,17,42.4955,-81.4426,77
CB,2011,transect,57600,2,3,41.8971,-81.6646,77
CB,2010,transect,57725,5,153,42.3855,-81.6704,77
CB,2018,transect,57475,2,24,42.1299,-82.0463,77
CB,2017,transect,57475,2,24,42.1299,-82.0463,77
CB,2015,transect,58100,3,46,42.1526,-80.8314,78
CB,2012,transect,57850,4,33,42.4245,-81.4117,78
CB,2012,transect,57455,2,153,41.6422,-81.7636,78
CB,2018,transect,57975,2,30,42.4855,-81.2488,79
CB,2017,transect,57975,2,30,42.4855,-81.2488,79
CB,2010,transect,57850,8,21,42.4852,-81.4375,79
CB,2012,transect,57600,4,33,41.7572,-81.5997,79
CB,2018,transect,57475,2,147,41.6134,-81.786,79
CB,2017,transect,57475,2,147,41.6134,-81.786,79
CB,2016,transect,57600,2,143,42.2421,-81.825,79
CB,2014,transect,57350,2,19,41.8257,-82.1263,79
CB,2014,transect,57350,2,7,42.0275,-82.2277,79
CB,2013,transect,57995,2,8,42.5325,-81.2713,80
CB,2016,transect,57725,2,5,41.7958,-81.3749,80
CB,2010,transect,57725,4,156,42.3983,-81.6763,80
CB,2010,transect,57850,12,143,41.9643,-81.2161,81
CB,2012,transect,57725,2,22,41.8905,-81.4197,81
CB,2012,transect,57455,2,36,42.0883,-82.0209,81
CB,2013,transect,57350,2,80,42.089,-82.2579,81
CB,2018,transect,57975,2,132,42.0566,-81.0332,82
CB,2017,transect,57975,2,132,42.0566,-81.0332,82
CB,2012,transect,57600,3,8,41.6531,-81.5529,82
CB,2012,transect,57600,4,57,41.8517,-81.6452,82
CB,2018,transect,57475,2,23,42.1341,-82.0485,82
CB,2017,transect,57475,2,23,42.1341,-82.0485,82
CB,2018,transect,57475,2,11,42.1845,-82.0742,82
CB,2017,transect,57475,2,11,42.1845,-82.0742,82
CB,2018,transect,57975,2,154,41.9637,-80.9884,83
CB,2017,transect,57975,2,154,41.9637,-80.9884,83
CB,2018,transect,57850,2,172,41.8303,-81.1601,83
CB,2017,transect,57850,2,172,41.8303,-81.1601,83
CB,2010,transect,57850,8,14,42.5134,-81.4487,83
CB,2014,transect,57350,2,17,41.8593,-82.1433,83
CB,2013,transect,57225,2,145,42.3721,-81.6627,84
CB,2012,transect,57600,1,85,41.9693,-81.696,84
CB,2012,transect,57455,2,53,42.0271,-81.9797,84
CB,2013,transect,58100,2,33,42.1001,-80.8102,85
CB,2015,transect,58100,3,36,42.1094,-80.8149,85
CB,2010,transect,57850,12,96,42.1656,-81.3006,85
CB,2018,transect,57725,2,127,41.8879,-81.4264,85
CB,2017,transect,57725,2,127,41.8879,-81.4264,85
CB,2012,transect,57725,2,47,41.9888,-81.4675,85
CB,2018,transect,57475,2,79,41.8992,-81.9277,85
CB,2017,transect,57475,2,79,41.8992,-81.9277,85
CB,2012,transect,57850,3,6,42.5396,-81.4597,86
CB,2010,transect,57850,7,6,42.5465,-81.4625,86
CB,2018,transect,57725,2,9,42.3849,-81.6683,86
CB,2017,transect,57725,2,9,42.3849,-81.6683,86
CB,2014,transect,57350,2,11,41.9601,-82.1938,86
CB,2018,transect,57975,2,31,42.4813,-81.2467,87
CB,2017,transect,57975,2,31,42.4813,-81.2467,87
CB,2010,transect,57850,12,95,42.1698,-81.3026,87
CB,2018,transect,57725,2,27,42.3092,-81.6297,87
CB,2017,transect,57725,2,27,42.3092,-81.6297,87
CB,2010,transect,57725,4,157,42.4025,-81.6782,87
CB,2012,transect,57600,1,81,41.9524,-81.6884,87
CB,2013,transect,57475,2,6,41.5526,-81.7549,87
CB,2016,transect,57600,2,10,41.6786,-81.5653,88
CB,2011,transect,57475,2,41,41.5494,-81.7606,88
CB,2018,transect,57475,2,77,41.9076,-81.932,88
CB,2017,transect,57475,2,77,41.9076,-81.932,88
CB,2018,transect,57475,2,53,42.0083,-81.9834,88
CB,2017,transect,57475,2,53,42.0083,-81.9834,88
CB,2018,transect,57725,2,6,42.3975,-81.6748,89
CB,2017,transect,57725,2,6,42.3975,-81.6748,89
CB,2012,transect,57455,2,52,42.0309,-81.9828,89
CB,2014,transect,57350,2,18,41.8425,-82.1348,89
CB,2013,transect,57850,2,9,42.5259,-81.4547,90
CB,2016,transect,57600,2,7,41.6657,-81.5598,90
CB,2013,transect,57350,2,78,42.0806,-82.2537,90
CB,2010,transect,57850,11,158,41.9,-81.1893,91
CB,2012,transect,57725,2,41,41.9653,-81.4613,91
CB,2018,transect,57475,2,128,41.6937,-81.8234,91
CB,2017,transect,57475,2,128,41.6937,-81.8234,91
CB,2018,transect,57725,2,144,41.8167,-81.3892,92
CB,2017,transect,57725,2,144,41.8167,-81.3892,92
CB,2013,transect,57850,2,15,42.5003,-81.4436,92
CB,2012,transect,57455,2,112,41.8019,-81.8615,92
CB,2016,transect,57350,1,4,42.1328,-82.2569,92
CB,2012,transect,57850,4,37,42.4076,-81.4038,93
CB,2013,transect,57850,2,20,42.4788,-81.4347,93
CB,2010,transect,57850,8,16,42.5051,-81.447,93
CB,2018,transect,57475,2,21,42.1425,-82.0528,93
CB,2017,transect,57475,2,21,42.1425,-82.0528,93
CB,2014,transect,57350,2,10,41.9769,-82.2023,93
CB,2010,transect,57725,2,15,41.8192,-81.3879,94
CB,2010,transect,57850,11,29,42.4513,-81.4234,94
CB,2018,transect,57475,2,22,42.1383,-82.0506,94
CB,2017,transect,57475,2,22,42.1383,-82.0506,94
CB,2010,transect,57850,12,146,41.9515,-81.2107,95
CB,2013,transect,57995,2,7,42.5367,-81.2736,95
CB,2013,transect,58100,2,3,41.9732,-80.749,96
CB,2018,transect,57725,2,43,42.2421,-81.5954,96
CB,2017,transect,57725,2,43,42.2421,-81.5954,96
CB,2013,transect,57350,2,79,42.0848,-82.2558,96
CB,2011,transect,57975,2,3,41.8955,-80.9568,97
CB,2012,transect,57850,1,149,41.9313,-81.2026,97
CB,2018,transect,57975,2,29,42.4897,-81.2509,97
CB,2017,transect,57975,2,29,42.4897,-81.2509,97
CB,2010,transect,57850,7,21,42.4852,-81.4375,97
CB,2010,transect,57850,7,18,42.4981,-81.4426,97
CB,2010,transect,57850,6,16,42.5051,-81.447,97
CB,2010,transect,57850,8,19,42.4938,-81.441,98
CB,2012,transect,57600,4,55,41.8432,-81.6452,98
CB,2018,transect,57725,2,10,42.3807,-81.6662,98
CB,2017,transect,57725,2,10,42.3807,-81.6662,98
CB,2012,transect,57600,4,48,41.8195,-81.6275,99
CB,2012,transect,57600,4,52,41.8346,-81.6381,99
CB,2011,transect,57475,2,6,42.204,-82.0859,99
CB,2014,transect,57350,2,20,41.8089,-82.1181,99
CB,2015,transect,58100,3,40,42.1266,-80.8215,101
CB,2010,transect,57850,12,145,41.9557,-81.2126,101
CB,2016,transect,57725,2,2,41.7707,-81.362,101
CB,2013,transect,57225,2,71,42.0603,-81.5065,101
CB,2012,transect,57600,4,44,41.8029,-81.6198,101
CB,2014,transect,57350,2,16,41.8762,-82.1517,101
CB,2011,transect,57975,2,11,41.9612,-80.9861,102
CB,2013,transect,57995,2,29,42.444,-81.2268,102
CB,2010,transect,57850,12,101,42.1445,-81.2906,102
CB,2012,transect,57850,4,38,42.4034,-81.402,102
CB,2012,transect,57600,4,58,41.856,-81.6461,102
CB,2018,transect,57725,2,8,42.3891,-81.6705,103
CB,2017,transect,57725,2,8,42.3891,-81.6705,103
CB,2018,transect,57475,2,55,41.9999,-81.9793,103
CB,2017,transect,57475,2,55,41.9999,-81.9793,103
CB,2013,transect,58100,2,132,42.526,-80.9819,104
CB,2012,transect,57600,1,83,41.9606,-81.6932,104
CB,2018,transect,57475,2,127,41.698,-81.8255,104
CB,2017,transect,57475,2,127,41.698,-81.8255,104
CB,2016,transect,57475,2,12,41.7249,-81.8506,104
CB,2010,transect,57850,12,99,42.153,-81.2944,105
CB,2010,transect,57850,12,98,42.1572,-81.2963,105
CB,2016,transect,57350,1,5,42.1286,-82.2547,105
CB,2018,transect,58100,2,1,41.9684,-80.7467,106
CB,2017,transect,58100,2,1,41.9684,-80.7467,106
CB,2011,transect,57975,2,4,41.9037,-80.961,106
CB,2013,transect,57850,2,21,42.4745,-81.433,106
CB,2012,transect,57455,2,152,41.6458,-81.767,106
CB,2018,transect,57975,2,152,41.9721,-80.9924,107
CB,2017,transect,57975,2,152,41.9721,-80.9924,107
CB,2016,transect,57725,2,1,41.7622,-81.3577,107
CB,2012,transect,57850,4,35,42.4159,-81.4087,107
CB,2010,transect,57850,11,28,42.4555,-81.4251,107
CB,2018,transect,57475,2,43,42.0502,-82.0051,107
CB,2017,transect,57475,2,43,42.0502,-82.0051,107
CB,2018,transect,57975,2,24,42.5106,-81.2617,108
CB,2017,transect,57975,2,24,42.5106,-81.2617,108
CB,2018,transect,57725,2,142,41.8249,-81.3942,108
CB,2017,transect,57725,2,142,41.8249,-81.3942,108
CB,2012,transect,57600,1,42,41.7953,-81.615,109
CB,2018,transect,57475,2,122,41.72,-81.8362,109
CB,2017,transect,57475,2,122,41.72,-81.8362,109
CB,2018,transect,57475,2,63,41.9663,-81.962,109
CB,2017,transect,57475,2,63,41.9663,-81.962,109
CB,2010,transect,57850,11,157,41.9042,-81.1911,110
CB,2014,transect,57350,2,2,42.1117,-82.27,110
CB,2015,transect,58100,3,38,42.118,-80.8181,111
CB,2012,transect,57850,4,55,42.3307,-81.3731,111
CB,2013,transect,57225,2,138,42.3426,-81.6477,111
CB,2012,transect,57600,4,70,41.9065,-81.6678,111
CB,2018,transect,57975,2,146,41.9975,-81.0047,112
CB,2017,transect,57975,2,146,41.9975,-81.0047,112
CB,2018,transect,57475,2,16,42.1635,-82.0636,112
CB,2017,transect,57475,2,16,42.1635,-82.0636,112
CB,2018,transect,57975,2,153,41.9679,-80.9904,113
CB,2017,transect,57975,2,153,41.9679,-80.9904,113
CB,2018,transect,57975,2,116,42.1237,-81.0668,113
CB,2017,transect,57975,2,116,42.1237,-81.0668,113
CB,2013,transect,57995,2,104,42.1278,-81.0697,113
CB,2018,transect,57975,2,145,42.0017,-81.0067,114
CB,2017,transect,57975,2,145,42.0017,-81.0067,114
CB,2013,transect,57995,2,32,42.4313,-81.2205,114
CB,2018,transect,57725,2,131,41.8712,-81.4176,114
CB,2017,transect,57725,2,131,41.8712,-81.4176,114
CB,2018,transect,57475,2,100,41.811,-81.8826,114
CB,2017,transect,57475,2,100,41.811,-81.8826,114
CB,2015,transect,58100,3,41,42.1309,-80.8231,115
CB,2012,transect,57600,4,41,41.7908,-81.6138,115
CB,2014,transect,57350,2,13,41.9267,-82.177,115
CB,2010,transect,57850,12,102,42.1401,-81.2888,116
CB,2011,transect,57850,2,20,42.4827,-81.4371,116
CB,2010,transect,57850,6,6,42.5465,-81.4625,116
CB,2018,transect,57475,2,124,41.7106,-81.8319,116
CB,2017,transect,57475,2,124,41.7106,-81.8319,116
CB,2018,transect,57975,2,143,42.0101,-81.011,117
CB,2017,transect,57975,2,143,42.0101,-81.011,117
CB,2010,transect,57725,3,150,42.3731,-81.6637,117
CB,2018,transect,57475,2,40,42.0628,-82.0118,117
CB,2017,transect,57475,2,40,42.0628,-82.0118,117
CB,2018,transect,57975,2,28,42.4939,-81.2529,118
CB,2017,transect,57975,2,28,42.4939,-81.2529,118
CB,2010,transect,57850,6,15,42.5092,-81.4466,118
CB,2012,transect,57455,2,26,42.1256,-82.0437,118
CB,2018,transect,57975,2,105,42.1702,-81.0893,119
CB,2017,transect,57975,2,105,42.1702,-81.0893,119
CB,2013,transect,57995,2,28,42.4482,-81.229,119
CB,2016,transect,57350,1,95,41.7469,-82.0751,119
CB,2010,transect,57850,12,104,42.1315,-81.2857,120
CB,2010,transect,57850,12,93,42.1784,-81.3062,120
CB,2018,transect,57725,2,151,41.7876,-81.3732,120
CB,2017,transect,57725,2,151,41.7876,-81.3732,120
CB,2013,transect,58100,2,148,42.5959,-81.0043,121
CB,2013,transect,57995,2,96,42.1616,-81.0862,121
CB,2013,transect,57995,2,27,42.4524,-81.2312,121
CB,2010,transect,57850,4,101,42.1445,-81.2906,121
CB,2018,transect,57725,2,123,41.9048,-81.4345,121
CB,2017,transect,57725,2,123,41.9048,-81.4345,121
CB,2013,transect,57225,2,147,42.3805,-81.6669,121
CB,2018,transect,57475,2,102,41.8026,-81.8784,121
CB,2017,transect,57475,2,102,41.8026,-81.8784,121
CB,2011,transect,57975,2,2,41.8876,-80.9525,122
CB,2012,transect,57600,4,36,41.7697,-81.6045,122
CB,2018,transect,57475,2,107,41.782,-81.867,122
CB,2017,transect,57475,2,107,41.782,-81.867,122
CB,2012,transect,57850,3,13,42.5095,-81.4476,123
CB,2012,transect,57725,2,119,42.2226,-81.5848,123
CB,2011,transect,57975,2,21,42.0383,-81.0273,124
CB,2018,transect,57850,2,173,41.826,-81.1584,124
CB,2017,transect,57850,2,173,41.826,-81.1584,124
CB,2010,transect,57850,12,108,42.1144,-81.2781,124
CB,2012,transect,57850,4,32,42.4286,-81.4139,124
CB,2018,transect,57725,2,132,41.8669,-81.4156,124
CB,2017,transect,57725,2,132,41.8669,-81.4156,124
CB,2013,transect,57850,2,13,42.5088,-81.4474,124
CB,2011,transect,57475,2,1,42.2252,-82.0954,124
CB,2018,transect,57975,2,149,41.9848,-80.9986,125
CB,2017,transect,57975,2,149,41.9848,-80.9986,125
CB,2013,transect,57225,2,9,41.799,-81.377,125
CB,2010,transect,57850,12,141,41.973,-81.2194,126
CB,2012,transect,57455,2,49,42.0394,-81.9951,126
CB,2018,transect,57975,2,130,42.0649,-81.0371,127
CB,2017,transect,57975,2,130,42.0649,-81.0371,127
CB,2018,transect,57975,2,23,42.5149,-81.2638,127
CB,2017,transect,57975,2,23,42.5149,-81.2638,127
CB,2011,transect,57600,2,18,41.6949,-81.5735,127
CB,2018,transect,57725,2,13,42.3681,-81.6597,127
CB,2017,transect,57725,2,13,42.3681,-81.6597,127
CB,2010,transect,57850,6,8,42.5384,-81.4591,128
CB,2012,transect,57600,4,47,41.8152,-81.6259,128
CB,2013,transect,57995,2,91,42.1824,-81.0978,129
CB,2018,transect,57475,2,110,41.7696,-81.8604,129
CB,2017,transect,57475,2,110,41.7696,-81.8604,129
CB,2012,transect,57455,2,108,41.8181,-81.8714,129
CB,2018,transect,57350,2,1,42.1469,-82.262,129
CB,2017,transect,57350,2,1,42.1469,-82.262,129
CB,2018,transect,57725,2,47,42.2252,-81.5869,130
CB,2017,transect,57725,2,47,42.2252,-81.5869,130
CB,2016,transect,57350,1,146,41.5305,-81.9737,130
CB,2013,transect,58100,2,134,42.5347,-80.9847,131
CB,2013,transect,57995,2,12,42.5157,-81.2627,131
CB,2013,transect,57225,2,38,41.9205,-81.4364,131
CB,2012,transect,57600,4,71,41.9109,-81.6692,131
CB,2013,transect,57475,2,5,41.5484,-81.7527,131
CB,2018,transect,57475,2,48,42.0292,-81.9944,131
CB,2017,transect,57475,2,48,42.0292,-81.9944,131
CB,2013,transect,57995,2,95,42.166,-81.088,132
CB,2010,transect,57850,6,167,41.8613,-81.1732,132
CB,2018,transect,57975,2,32,42.4771,-81.2444,132
CB,2017,transect,57975,2,32,42.4771,-81.2444,132
CB,2010,transect,57850,12,114,42.0888,-81.2667,132
CB,2010,transect,57850,12,94,42.1741,-81.3044,132
CB,2018,transect,57725,2,153,41.7793,-81.3686,132
CB,2017,transect,57725,2,153,41.7793,-81.3686,132
CB,2014,transect,57350,2,35,41.5578,-81.9926,132
CB,2013,transect,58100,2,123,42.4865,-80.9693,133
CB,2014,transect,57600,2,33,42.1803,-81.7817,133
CB,2016,transect,57475,2,11,41.7158,-81.8467,133
CB,2018,transect,57475,2,108,41.7786,-81.8654,133
CB,2017,transect,57475,2,108,41.7786,-81.8654,133
CB,2011,transect,57600,2,23,41.7162,-81.5832,134
CB,2016,transect,57350,1,142,41.5474,-81.9816,134
CB,2010,transect,57850,12,106,42.1229,-81.282,135
CB,2012,transect,57725,2,23,41.8946,-81.4221,135
CB,2012,transect,57600,4,39,41.7824,-81.61,135
CB,2012,transect,57600,2,44,41.8029,-81.6198,135
CB,2018,transect,57475,2,82,41.8866,-81.9212,135
CB,2017,transect,57475,2,82,41.8866,-81.9212,135
CB,2018,transect,57475,2,66,41.9537,-81.9555,135
CB,2017,transect,57475,2,66,41.9537,-81.9555,135
CB,2018,transect,57975,2,123,42.0944,-81.0518,136
CB,2017,transect,57975,2,123,42.0944,-81.0518,136
CB,2013,transect,57995,2,44,42.3807,-81.1954,136
CB,2012,transect,57850,4,41,42.3907,-81.3966,136
CB,2016,transect,57850,2,9,42.5276,-81.4548,136
CB,2012,transect,57455,2,29,42.115,-82.0349,136
CB,2012,transect,57850,3,8,42.5309,-81.4564,137
CB,2011,transect,57975,2,9,41.9449,-80.9794,138
CB,2018,transect,57975,2,117,42.1195,-81.0648,138
CB,2017,transect,57975,2,117,42.1195,-81.0648,138
CB,2010,transect,57850,12,97,42.1613,-81.2986,138
CB,2010,transect,57850,12,68,42.2852,-81.3532,138
CB,2015,transect,57600,2,4,41.6383,-81.5485,138
CB,2012,transect,57600,4,60,41.8647,-81.6488,138
CB,2016,transect,57475,2,9,41.7015,-81.8393,138
CB,2010,transect,57850,12,107,42.1186,-81.2802,139
CB,2013,transect,57475,2,8,41.561,-81.7589,139
CB,2018,transect,57475,2,49,42.025,-81.9923,139
CB,2017,transect,57475,2,49,42.025,-81.9923,139
CB,2018,transect,57475,2,105,41.7905,-81.871,140
CB,2017,transect,57475,2,105,41.7905,-81.871,140
CB,2018,transect,57475,2,34,42.088,-82.0246,140
CB,2017,transect,57475,2,34,42.088,-82.0246,140
CB,2014,transect,57350,2,3,42.0948,-82.2616,140
CB,2012,transect,57725,2,30,41.9231,-81.4331,141
CB,2012,transect,57600,4,42,41.7953,-81.615,141
CB,2012,transect,57455,2,109,41.8141,-81.8692,141
CB,2018,transect,57975,2,142,42.0143,-81.0132,142
CB,2017,transect,57975,2,142,42.0143,-81.0132,142
CB,2010,transect,57850,12,137,41.9903,-81.2256,142
CB,2010,transect,57850,12,90,42.1912,-81.3122,142
CB,2012,transect,57725,2,37,41.9496,-81.4542,142
CB,2013,transect,58100,2,130,42.5172,-80.9791,143
CB,2012,transect,57725,2,24,41.898,-81.4253,143
CB,2012,transect,57455,2,99,41.8533,-81.8874,143
CB,2012,transect,57725,2,27,41.9117,-81.4297,144
CB,2018,transect,57725,2,32,42.2883,-81.6189,144
CB,2017,transect,57725,2,32,42.2883,-81.6189,144
CB,2018,transect,57350,2,2,42.1426,-82.2604,144
CB,2017,transect,57350,2,2,42.1426,-82.2604,144
CB,2010,transect,57850,9,51,42.3582,-81.3835,145
CB,2010,transect,57850,7,20,42.4895,-81.4392,145
CB,2016,transect,57850,2,15,42.5017,-81.4444,145
CB,2014,transect,57600,2,31,42.1461,-81.7667,145
CB,2013,transect,58100,2,2,41.9688,-80.7477,146
CB,2012,transect,57725,2,36,41.9449,-81.4516,146
CB,2018,transect,57475,2,46,42.0376,-81.9987,146
CB,2017,transect,57475,2,46,42.0376,-81.9987,146
CB,2012,transect,57850,4,160,41.8845,-81.1824,147
CB,2010,transect,57850,12,70,42.2766,-81.3496,147
CB,2018,transect,57725,2,14,42.3638,-81.6577,147
CB,2017,transect,57725,2,14,42.3638,-81.6577,147
CB,2016,transect,57475,2,14,41.7419,-81.8582,147
CB,2016,transect,57350,1,127,41.6111,-82.0115,147
CB,2013,transect,57350,2,76,42.0722,-82.2495,147
CB,2011,transect,57725,2,6,42.3962,-81.6595,148
CB,2013,transect,57350,2,84,42.1059,-82.2663,148
CB,2018,transect,57725,2,12,42.3722,-81.6619,149
CB,2017,transect,57725,2,12,42.3722,-81.6619,149
CB,2018,transect,57475,2,155,41.5792,-81.771,149
CB,2017,transect,57475,2,155,41.5792,-81.771,149
CB,2011,transect,57975,2,6,41.9195,-80.9696,150
CB,2018,transect,57975,2,109,42.1532,-81.0814,150
CB,2017,transect,57975,2,109,42.1532,-81.0814,150
CB,2010,transect,57850,5,6,42.5465,-81.4625,150
CB,2018,transect,57475,2,106,41.7863,-81.8689,150
CB,2017,transect,57475,2,106,41.7863,-81.8689,150
CB,2012,transect,57455,2,35,42.0918,-82.0227,150
CB,2018,transect,57475,2,14,42.1719,-82.0677,150
CB,2017,transect,57475,2,14,42.1719,-82.0677,150
CB,2013,transect,57995,2,99,42.1489,-81.0805,151
CB,2016,transect,57850,2,8,42.532,-81.456,152
CB,2012,transect,57455,2,117,41.783,-81.851,152
CB,2018,transect,57475,2,19,42.1509,-82.057,152
CB,2017,transect,57475,2,19,42.1509,-82.057,152
CB,2013,transect,57995,2,94,42.1702,-81.0901,153
CB,2016,transect,57350,1,2,42.1413,-82.2609,153
CB,2015,transect,58100,3,42,42.1353,-80.8248,154
CB,2010,transect,57850,12,144,41.9601,-81.2142,154
CB,2013,transect,57995,2,134,42.0015,-81.0073,155
CB,2016,transect,57850,2,13,42.5103,-81.4482,155
CB,2010,transect,57850,6,71,42.2724,-81.3476,156
CB,2012,transect,57725,2,25,41.9024,-81.427,156
CB,2010,transect,57850,6,18,42.4981,-81.4426,156
CB,2013,transect,57995,2,13,42.5114,-81.2607,157
CB,2010,transect,57850,8,8,42.5384,-81.4591,157
CB,2012,transect,57600,1,103,42.0448,-81.7312,157
CB,2018,transect,57475,2,17,42.1593,-82.0615,157
CB,2017,transect,57475,2,17,42.1593,-82.0615,157
CB,2018,transect,57975,2,125,42.0859,-81.0483,158
CB,2017,transect,57975,2,125,42.0859,-81.0483,158
CB,2010,transect,57850,12,103,42.1357,-81.2875,158
CB,2012,transect,57455,2,23,42.1366,-82.0504,158
CB,2010,transect,57850,7,9,42.5345,-81.4566,159
CB,2010,transect,57850,9,19,42.4938,-81.441,160
CB,2010,transect,57850,3,5,42.5506,-81.4643,160
CB,2018,transect,57475,2,61,41.9747,-81.9665,160
CB,2017,transect,57475,2,61,41.9747,-81.9665,160
CB,2018,transect,57975,2,124,42.0902,-81.05,161
CB,2017,transect,57975,2,124,42.0902,-81.05,161
CB,2012,transect,57850,4,161,41.8801,-81.1809,161
CB,2012,transect,57725,2,113,42.1996,-81.5753,161
CB,2012,transect,57600,4,59,41.8605,-81.6469,161
CB,2011,transect,57600,2,23,42.0734,-81.7449,161
CB,2016,transect,57350,1,6,42.1244,-82.2526,161
CB,2010,transect,57850,9,22,42.4809,-81.4356,162
CB,2018,transect,57475,2,60,41.9789,-81.9686,162
CB,2017,transect,57475,2,60,41.9789,-81.9686,162
CB,2013,transect,57350,2,73,42.0596,-82.243,162
CB,2013,transect,57350,2,77,42.0764,-82.2516,162
CB,2013,transect,57995,2,141,41.9718,-80.9932,163
CB,2018,transect,57975,2,144,42.0059,-81.0088,163
CB,2017,transect,57975,2,144,42.0059,-81.0088,163
CB,2013,transect,57995,2,26,42.4566,-81.2333,163
CB,2012,transect,57850,1,125,42.0337,-81.2469,163
CB,2013,transect,57850,2,10,42.5216,-81.453,163
CB,2018,transect,57975,2,108,42.1574,-81.0835,164
CB,2017,transect,57975,2,108,42.1574,-81.0835,164
CB,2010,transect,57850,12,92,42.1827,-81.3081,164
CB,2018,transect,57725,2,155,41.771,-81.364,165
CB,2017,transect,57725,2,155,41.771,-81.364,165
CB,2010,transect,57725,3,143,42.3436,-81.649,165
CB,2018,transect,57725,2,69,42.1328,-81.5397,166
CB,2017,transect,57725,2,69,42.1328,-81.5397,166
CB,2018,transect,57975,2,135,42.0438,-81.0278,167
CB,2017,transect,57975,2,135,42.0438,-81.0278,167
CB,2018,transect,57975,2,27,42.4981,-81.255,167
CB,2017,transect,57975,2,27,42.4981,-81.255,167
CB,2018,transect,57600,2,10,41.6665,-81.5595,167
CB,2017,transect,57600,2,10,41.6665,-81.5595,167
CB,2018,transect,57600,2,134,42.1931,-81.8029,167
CB,2017,transect,57600,2,134,42.1931,-81.8029,167
CB,2012,transect,57600,4,142,42.2096,-81.8056,167
CB,2011,transect,57725,2,64,41.9529,-81.4449,168
CB,2010,transect,57850,3,3,42.5589,-81.4686,168
CB,2018,transect,57350,2,3,42.1383,-82.2585,168
